id,type,text,stance
14-11-12,comment2,然而现实都是一群已婚人士对未婚人士指手画脚，想象不婚人士的未来有多悲惨,favor
14-11-14,comment2,我一直都不恐婚想结婚 但是无奈社交圈太小 遇不到人 不得不单身,against
14-11-16,comment2,每次这种话题都各种举身边人或者听说的例子来争个你死我活…根本没意思，每个人的情况都不同，同样的选择会有不同的结果，过好自己的就行了，根本没有绝对正确的选择，也没资格对别人的选择指手画脚。,none
14-11-17,comment2,你说的很有道理，其实结婚也好，不结婚也罢，都是自己的人生，不要后悔就好，天天打着不结婚的旗号，各种意淫别人结婚的生活，搞得好像只有他们活得通透，活得明白，大家都是人，都有自己想追寻的生活，你的追求不一定比别人高级不是吗？,none
14-11-19,comment2,这层终于看到我想看的理性与现实，微博的风气真的变了。是理性的人少了还是沉默的大多数,none
14-11-20,comment2,同意,none
14-11-23,comment2,我有个小姨，不是不婚族，是丁克。没压力确实很快乐两口子十几年有车有房去旅行去锻炼身体，我一直挺羡慕，四十多岁。很自信阳光。但是私下会跟我说她挺后悔没有要小宝宝的。哎，好像选了哪条路都会有取舍和遗憾。有没有嫁得好的姐妹们让我向往一下婆婆不坏老公会做家务不出轨孩子听话健康的,against
14-11-23-1,comment3,我姐姐吧，我姐夫是高管不会做家务是因为太忙了，一直在出差，回家也是一边开会一边带孩子，但是每个星期坚持带全家一起去吃一次大餐逛一次街。我姐的婆婆有点粗心但是从不为难媳妇儿，买房掏钱带孙子二话不说,against
14-11-24,comment2,选择不婚的有后悔的，选择结婚的也有后悔的。谁都别高高在上去指点别人该不该结婚吧，管好自己。,none
14-11-25,comment2,我理解不结婚的人。我自己也动过不结婚的心思。但是我不能理解那种在那里意淫结婚了就等于惨不忍睹的生活的人。,favor
14-11-27,comment2,就是,none
14-11-28,comment2,只是讨论而已，别真求结果啊,none
14-11-29,comment2,还有20岁的成年人，已经形成自己的三观了，楼里某些人不要一副老人看小孩的口气，成熟的三观是看学识看阅历有自己的见解，看轻别人未必显得你多成熟,none
14-11-30,comment2,大家别搞混了一个概念“不婚族不等于没性生活”说不定不婚族的性生活质量更高，很多人瞧不起不婚族就是以为不婚族没性生活，得不到性福的滋润,favor
14-11-31,comment2,你不知道自己活多久，各人有各人的想法，没必要要求每个人都一样，也不要拿年龄阅历这几个词来看低年轻人的想法，他们选择什么样的路，承担后果的也是他们自己，结婚或者不结婚都没必要有啥优越感,none
14-11-32,comment2,其实都是个人选择，没有什么真正的快乐，结婚了就是几十年的家庭束缚照顾家庭养小孩，但是等孩子长大了快退休了就是享福的时候，不结婚就是快活几十年，到了晚年孤单没什么对错好坏，只是个人选择,none
14-11-33,comment2,工薪阶层的不婚族一辈子省吃俭用就为了进养老院，难道不是悲哀吗？,against
14-11-35,comment2,看到这里，感觉才算看到一个客观的评论，没经历到底无非对未来保持乐观或悲观的看法：结婚的老了，可能享受天伦之乐，可能孤苦无依，单身的老了，可能享受潇洒自由，可能独自承受着不堪一击的脆弱，其实，不管怎样，开心和难过一般会同时在的。每个人都不一样，个中滋味，冷暖自知。,none
14-11-35-1,comment3,所以做什么选择，自己愿意接受，并且能够承受就好。,none
14-11-36,comment2,就是，我半夜肠胃炎犯差点晕过去，若不是我老公在家及时送我去医院，我可能也见不到隔天的太阳了。结婚是两个人可以相互扶持，开心时有人可以分享，难过时有个肩膀可以依靠，哪有那么可怕？,against
14-11-38,comment2,正解,none
14-11-40,comment2,也不是意淫结婚的人有多惨  而是眼见为实身边周围真的都不怎么样  可能还是没钱吧  有钱的男人也找小三了,favor
14-11-41,comment2,是的。已婚人士觉得没结婚时恋爱很幸福，现在结婚生子了也很幸福。再给我一次机会还会选择结婚,against
14-11-42,comment2,老实说，我认为如果不婚的话，起码要自己非常强大才行，我没那么强大，所以我结婚了,against
14-11-42-1,comment3,感觉结婚也要很强大，要面对柴米油盐酱醋茶，会为做家务吵架，丁点事情长期积累会爆发，要为提高小孩的教育质量而努力，要做一个合格的父母等等……结婚可以但要小孩还是算了,against
14-11-43,comment2,还是具体情况具体分析吧   毕竟结婚不婚都有后悔的,none
14-11-45,comment2,对的 所以还是走一步看一步吧 自己不要后悔就好了,none
14-11-47,comment2,一群想结婚的过来说保姆不好养老院不好？你们请过保姆住过养老院了？你们恐怕连养老院义工都没做过吧 反正我去过的养老院很棒很干净 老人们一起玩的也很快乐,favor
14-11-48,comment2,你发现了吗，这么多人鼓吹不结婚，结果身边还是结婚的占多数,against
14-11-48-1,comment3,结婚的不上网 上网的不结婚,none
14-11-49,comment2,谁都不用劝谁，谁都不用说结婚好或者是结婚不好，结不结婚都是生活，谁能指责生活呢？撕X战队，都是很幼稚很苍白的口水架,none
14-11-50,comment2,我初高中的时候就想结婚有什么好的，自己一个人过养只狗也很好！大一的时候觉得，以后谈恋爱结婚要找自己喜欢的人！现在我大二，我准备以后结婚要找看顺眼的合适的人。越长大越孤独，婚姻本来就是充满鸡毛蒜皮的吵吵闹闹的事。生活中的不如意和委曲求全很正常。,against
14-11-51,comment2,哈哈哈哈哈看完各层回复，真觉得有些发言很像我小的时候说的话。,none
14-11-52,comment2,结婚不结婚反正都会后悔的  两边就不要互相diss了  过好自己日子就完事  婚姻幸福不幸福的都见过  单身幸福不幸福的也到处都是   这种事任何人不过完自己一辈子都不好说  无论是结婚的还是没结婚的 都一样懂？,none
14-11-54,comment2,你看这个评论，要客观看待问题,none
14-11-58,comment2,有些人身边看到几个婚姻不幸福的就开始恐婚恐孕。我毕了业就结婚生子（生子这事想生的尽早，身材恢复超快，现天热我都穿露脐装，没人看出我怀过两个），我觉得人生最幸福的事情就是现在儿子睡着了我跟老公躺床上看电视聊聊天吃零食做做爱做的事自己没有选对人选对家庭就觉得别人的婚姻都是不幸的,against
14-11-59,comment2,楼里有些人也挺那啥的结不结婚是个人的选择，不结婚也有过的好的啊，结婚也有过的好的，不是所有不结婚的都孤独，也不是所有结婚的都过的惨。而且不结婚也并不代表活得不通透，结婚也并不代表过苦日子。而且说没经历过的没资格说，为什么没资格说，都是个人的选择有什么有资格没资格的。,none
14-11-62,comment2,你觉得他们结完婚很惨的会来微博告诉你他们很惨吗，他们都是在朋友圈抱怨的反正结不结婚都是自己的选择，没有说谁对谁错，自己开心就好,none
14-11-63,comment2,楼主说的对！结婚的有可能不幸福，不结婚的也有可能，自己的生活每一步都是自己的选择，不用盯着结婚的背叛家务争吵，也不用盯着不婚的孤独寂寞，遇到想结婚的就结，遇不到也不勉强自己一定出嫁！永远忠于自己内心就都会是最好的选择,none
14-11-65,comment2,虽然我也没有结婚的打算，但是感觉这些不婚主义的女孩子都迷之自信觉得自己好像能挣足够的钱，还被害妄想症觉得另一半和孩子是拖累自己的,against
14-11-69,comment2,是的啊 还是希望会有人陪伴  一个人的力量终究有限,against
14-11-70,comment2,而且每个人的人生都不同，也不可能能有两个我，一个结婚，一个不结婚。所以不论是唱衰还是鼓吹的言论都理智看待吧。可做参考，但是最终决定权在你手上。,none
14-11-74,comment2,我想听听四十多岁没结婚的人的想法，而不是这些小年轻在这幻想,against
14-11-74-1,comment3,我老公常去的理发店的理发师年轻的时候不结婚，现在40岁了，遇到个客人就让帮忙介绍看看有没有合适的女子可以结婚的，但是年纪比较大了，跟他差不多岁数的都结婚了，他妈妈也犯愁，家里明明很有钱，就是因为年纪大没有人要嫁给他，所以别任性，该结婚的时候，还是要结婚的,against
14-11-75,comment2,还是每个人有每个人想法吧，尊重然后一个人的想法！我也27还没朋友，也不是不想结婚，真的是遇不到所以过好每一天吧，人只能活在当下,none
14-11-75-1,comment3,没遇到就是没遇到，不是说结婚了不好，一个人过只是年轻的时候觉得自在，等到什么都玩过了，是不是发烧感冒也想有人照顾一下？下班路上有人陪回家？反正我是看到有一些不婚主义者挺跟风的,against
14-11-75-1-1,comment4,我也觉得结婚挺好的，一个人有一个人的好，两个人有两个人的快乐吧，但我碰不到，所以没办法,against
14-11-76,comment2,对 终于找到这个评论了 她们想的东西好像100%要发生在自己身上一样 又没到那个岁数 去知乎问一问 就算到那个是岁数给他们解释 他们也不会听的 结婚的找结婚的 不结婚的自个活 管他们呢,none
14-11-77,comment2,终于找到你了,none
14-11-79,comment2,真想给你点几千个赞送到评论第一,none
14-11-80,comment2,是啊，只有经历过的人自己来回答才能知道到底是什么样的,none
14-11-81,comment2,对，想知道真正的感受必须是四十岁以上的单身人士来答，知乎有,none
14-11-84,comment2,终于看到舒服的 正常的评论了,none
14-11-86,comment2,看看正常人,none
14-11-87,comment2,我认识两个40岁没结婚的，一个是我大学老师，之前和她谈过为什么不结婚，她说自在，看着别人整天忙孩子换尿布喂奶太累了。还有一个室友的姑姑，据说是感情被人伤过，现在和朋友一起做代购，经常出国采购，养一只狗，因为太闲了，从硕士考到了博士认识的这两个不婚女士现在都不错活得自在,favor
14-11-88,comment2,结了婚的也有过的好的也有过的不好的，不结婚的也如此，所以没必要为此吵什么的，没必要,none
14-11-89,comment2,现在选择不结婚的人必然越来越多，整个社会关于婚姻家庭影响也淡薄开，未来社会必然是另一种模样，非婚族可以有伴侣也会有一大群相同的朋友，人以群分。孤独话题，别说未来就是现在孩子工作结婚很多也回去外地，一年也见不了几次面，视频通话却是日常，总归还是自己或者和伴侣一起，还没说家庭养育成本,favor
14-11-90,comment2,评论里也没差好不好，一群没结过婚的或者没体验过不结婚的人，在指责不结婚的人，在枉自猜测别人的结局。每个人的人生是不一样的好吧，这个话题就等我真正老了的那一天再来回答吧。结婚也好，不结婚也好，没有任何人有资格对别人的人生指手画脚。,none
14-11-92,comment2,赞同。不知道为啥都要疯狂意淫子女虐待自己？？？？？难道他们也是打算以后这样虐待自己的父母吗？？？？？？？,against
14-11-92-3,comment3,我也想问这个问题,none
14-11-93,comment2,太对了，未来是自己一步步走出来的，每个人在心态和能力方面也不一样，有这个时间想别人以后怎么怎么惨，倒不如好好努力多赚点钱了,none
14-11-95,comment2,所以要自己想你到底有没有这个资本去对抗来自父母同事的压力，有没有做计划去认真赚钱攒钱，到了父母年纪大大病小病接踵而来，能不能拿出钱，能不能忍受孤独，而且想好要不要生孩子，是自己生还是领养小孩等等，而且每个人关于生死的想法是不一样的，我没必要活到七八十岁，这也关系到考虑这件事的角度,none
14-11-96,comment2,确实，太多被洗脑了，不过也尊重每个人的选择，为自己的选择买单负起责任就好,none
14-11-97,comment2,是啊，评论里很多人都说结了婚多惨多惨，难道自己不想追求的生活就一定不是幸福的吗？没必要把自己的追求描述的太好而把别人的追求贬的一文不值，拥有这种想法的人无论以后过着什么样的生活都不可能真正幸福的,against
14-11-97-1,comment3,对啊，最讨厌那种一捧一踩的了,none
14-11-97-1-1,comment4,他们对自己喜欢的总是极尽赞美，对自己不喜欢的嗤之以鼻，那就随他们去喽，但愿不要说一套做一套才好,none
14-11-98,comment2,不同的人，不同的时代，做同样的选择，结果都是会不一样，总之对自己负责就好，按自己的意愿来生活最好,none
14-11-99,comment2,我认识一个姐姐，她长得挺好看的，身材也好，但是她老公长得很一般，也很黑，但是她老公很勤劳，自己做生意了也算是有一点小钱了，我以前不理解为什么她条件挺好的要找这么一个不般配的对象，但是现在我看她生了儿子，儿女双全的生活，我明白了她其实也挺幸福的，有一个家庭，儿女双全，真的挺好的,against
14-11-103,comment2,评论里回答的多是些十几二十岁的人畅想的不结婚的生活，我更想听听50岁以上用户的回答，自己回答，不要转述，转述者看到的未必是当事人心里想的，如果有70岁以上的用户就更好了，我估计没有,none
14-11-103-2,comment3,我也是，我也觉得要是有真正已经老去的不婚族回答就很有参考意义，而一切都是臆想有啥好比较啊，我觉得结婚和不婚都是一种选择，好好参考结果在做出选择就好，没有哪种选择高贵,none
14-11-103-3,comment3,对啊 我觉得结不结婚只是一种生活方式的选择 苦乐自受  别人没资格去嘲讽评价 这种事哪有什么对错 开心和痛苦只有自己体会的到 结婚不结婚都有快乐和痛苦的时候  难道仅仅因为一些痛苦就全盘否定掉快乐 或者仅仅因为快乐就忽视掉痛苦么？ 就是一种自我选择 像我开头说的一样 苦乐自受而已。,none
14-11-103-4,comment3,我给我外婆注册过微博还是有的，就是不会回你,none
14-11-104,comment2,对对，真的很想听一些40+/50+的未婚人群的声音，害不过微博上的主要人群也不是这个年龄段,none
14-11-105,comment2,️️️,none
14-11-107,comment2,b.里有黏液…………………………………………………………………………………………………………566hhh,none
14-11-108,comment2,是呀～,none
14-11-110,comment2,我觉得你是对的,none
14-11-111,comment2,说得很对,none
14-11-112,comment2,我不算不婚，但决定丁克，我非常认真的考虑过自己的老年生活，没有孩子照顾也可能并找不到愿意结婚丁克的人。极端状况也考虑过了瘫在床上没人管，我的理念就是可能去外国实行安乐死或者在床上自己死掉。可能有点悲观，但我认为算是为自己可能到来的单身老年做好最坏打算,favor
14-11-113,comment2,说不会结婚的，一般都是没怎么谈过恋爱（别杠我说了一般）。有人说，不想结婚的人，活得很通透，我觉得真是不一定，别跟风，活是自己过的,against
14-11-113-1,comment3,是的  好多人当成一种时尚  理解不透  我觉的结不结婚都要结合自身的条件  不要别人怎么着自己就想怎么着  别人有车有房有存款  自己呢…,none
14-11-113-1-1,comment4,就是咯……如果自己完全有经济实力和思想强大，你怎么活都没关系，最怕就是要这没这要那没那还要无脑跟风，别老了才后悔。其实别人怎么活旁人管不着，只是忍不住提醒要学会独立思考，过好自己的活,none
14-11-113-2,comment3,你身边即世界呗,none
14-11-113-2-1,comment4,我说了一般 你瞎?,none
14-11-114,comment2,真的   一群人没自己生活过 啥都没经历过 张口就来自己能单身一辈子,against
14-11-114-1,comment3,人家还觉得别人结了婚的都家暴出轨呢,against
14-11-117,comment2,对！赞同!!!,none
14-11-118,comment2,大多是靠想象力谈感受,none
14-11-119,comment2,对，我姐四十了，不婚的她在我心里一直都是活的很洒脱，挣钱想去哪玩就去哪，上班没意思了就自己开店…然后这两年我感觉得到她很多的力不从心，父母年龄大了，她体力精力不如从前，她也渐渐孤独起来，现在的她就有点想结婚想生个小孩…没经历过的人永远都不会知道他们的心理变化的,against
14-11-119-1,comment3,人没有期盼，只顾享乐最后也会觉得没意思的，我见过一个40多岁离婚没孩子的，天天就想领养别人的孩子，他过得没劲，身边没个说话的人,against
14-11-119-2,comment3,老了老了。家境富足事过日子。小吵小闹也是过日子。最悲催的时人家还能找个人拌嘴。你自己一个人。。。而且教育孩子维系家庭都是要考本事的。你自己没本事培养孩子心疼老公。还下天上掉馅饼,against
14-11-119-2-1,comment4,唉，现在很多话题就是在制造结婚和不结婚的对立,none
14-11-119-3,comment3,我跟我妈我姐说我不婚不育，我妈我姐支持我只要我过得开心，然后我姐说没事你玩，老了让我儿子们顺路养你,favor
14-11-119-4,comment3,其实，我最想表达的是每个人都有不一样的想法，每个年龄阶段也会不同，但是不要用你的标准特意去刻画不结婚多美好，或者结婚后多幸福，日子是自己过的，你只是看着别人活成什么样？你不是方方，不听别人说！可要是你自己呢？更糟糕还是更幸福？不要去绑架人生的判断，A还是B，谁都不知道,none
14-11-119-5,comment3,好多丁克的到最后都是大部分男的四十岁了想要孩子了，人心会变的,against
14-11-119-5-1,comment4,我姐三十出头的时候和前任拜拜就是男方想要孩子，她想丁克，后来她一直没结婚，谈过男朋友，四十左右，她自己心态变化很大，我每年就回家两次，不可能经常陪着她玩，父母年龄大了，不是很喜欢外出，她自己朋友是换了一批和她差不多的，但是回家后还是她一个人，她打电话给我就说过她内心孤独,against
14-11-120,comment2,是呢，加油自己！,none
14-11-122,comment2,是的,none
14-11-125,comment2,找的就是这种评论,none
14-11-126,comment2,就是，一群没结婚的人在意淫结婚的人可能会多惨，自己不结婚会多快乐？！？！我就很无语了，各种设定结婚家暴、出轨、遗弃的。。。你们不想结婚也不要以结婚很惨来回踩吧。。。真的很幼稚,against
14-11-126-4,comment3,不用意淫，眼睛没瞎哦(´-ω-`),favor
14-11-126-7,comment3,会这么想呢，因为身边大部分人都是这样的，看着就觉得很痛苦。还有我自己不优秀，所以爬不到更高的那一层去看到那种理想的生活。我不优秀肯定找不到我理想中的另一半，与其随便找个人将就，不如选择单身，对大家都负责。问我为什么知道自己不优秀，还不努力让自己优秀的话，我觉得努力赚钱就很棒了！,favor
14-11-126-7-1,comment4,我们很多人都是平凡人，世人总说努力生活总会变好，事实上我们拼了命努力工作，最后能做到的只是活着，能生存而已……没多好，也没多差，就是看着都挺好的……,none
14-11-126-8,comment3,还什么去养老院和姐妹们一起过?服了真是小看人性呢。除非你真的有亿万家产。老了走不动了没有儿女给你撑腰。你都能被物业欺负,against
14-11-126-10,comment3,那一群想结婚的、结婚了的和diao男癌一直意淫人家不结婚有多惨岂不是更可笑,favor
14-11-126-11,comment3,同理，一堆结婚的人过来说不结婚会孤独终老，也是挺贱的,favor
14-11-126-13,comment3,可是这不是正常的吗？不是所有人都有那么好的运气可以找到一个共度一生的人，你不确定你的眼光足不足够准确，不确定这人会不会婚前一套婚后一套。那么只能把所有的后果都通通设想一遍，这不是幼稚,favor
14-11-126-13-1,comment4,你根本没看懂我在说什么 你不想结婚没人说什么 不要拉踩结婚会家暴、会出轨，还说这种几率很高？（现实生活并没有好吗）总有人相结婚，你不想结婚就好好说你没钱、想自己生活、爱自由、不想要孩子。不要说是因为结婚很惨所以不结婚，你让别人想结婚的怎么想？,against
14-11-126-13-1-1,comment5,每个人个人选择不同，尊重所有人的想法，但是并不是所有不想结婚的人都是因为爱自由。那些被原生家庭影响的孩子呢？他们看见了婚姻里面最恐怖的面，你可能觉得不会有多少人家暴出轨，那只能说明你是幸运的，你周围的人是幸运的。没人会刻意去辣菜婚姻生活，或许有一部分人跟风，但是大部分都是亲身经历,favor
14-11-126-14,comment3,怎么就成意淫了？？,favor
14-11-126-15,comment3,我从来不觉得结婚是一件幸福或者不幸福的事，婚姻的幸福不幸福从来都是因人而异的。但实在是从小到大身边不幸福的家庭太多了，导致了我觉得遇不到的念头太深刻，才有了不婚的想法。,favor
14-11-126-16,comment3,可能很多人是因为家庭原因吧……父母感情不好的话对孩子真的有很大影响,favor
14-11-128,comment2,整天都是这种话题 没结婚的搞得结过婚一样,none
14-11-129,comment2,对啊现在的那个年纪的人大多不玩微博吧,none
14-11-130,comment2,是的,none
14-11-131,comment2,是的 每个人想法和生活理想以及独立能力都不同 怎么能在现在就说以后几十年后会怎样怎样呢,none
14-11-133,comment2,你很客观理性，可惜不符合“网络普世价值观”，打破一些人鼓吹的“桃源美梦”，你是会被讨伐的。,against
14-11-133-1,comment3,你说话真有文化,none
14-11-134,comment2,看下来只有你这个回答靠偶,none
14-11-135,comment2,是的,none
14-11-136,comment2,是的,none
14-12,comment1,“不知道为什么总觉得这辈子都找不到和我互相喜欢的人了，而且这种感觉太强烈了。  ​”,favor
14-12-1,comment2,被我喜欢的人离婚了  他还很坚决 怎么挽回都回不去了 从没想过不婚 现在也绝望了,favor
14-12-7,comment2,怎么在哪都能看到陈昊然,none
14-12-12,comment2,当你遇到一个人，觉得两个人在一起比一个人生活幸福时，我觉得可以结婚了。,against
14-12-12-1,comment3,说到心里了,against
14-12-15,comment2,我也是 而且我也老阿姨了 更不想将就,favor
14-12-15-1,comment3,没关系啊。结婚并不是什么目标。只有在老一辈那里才是必须品。现在的人只要快乐,favor
14-12-17,comment2,就是太多你这种人说这样的话了，很多女孩子被你慢慢洗脑了。背地里谁知道你几岁有没有男女朋友。,against
14-12-20,comment2,b.里有黏液…………………………………………………………………………………………………………tftftf,none
14-12-24,comment2,B里，有粘液……………………………………………………………………，wd,none
14-12-27,comment2,我才二十来岁，我就觉得我要孤独终老了,favor
14-12-29,comment2,你太爱自己了,none
14-12-30,comment2,我也觉得我这辈子找不到我喜欢的人，就算是结婚，也可能只是搭伙过日子那种吧，虽然我现在21,favor
14-12-33,comment2,对，所以真的有在考虑自己一个人的未来,favor
14-12-35,comment2,我也是,favor
14-12-45,comment2,其实一个人有好处也有难处，主要是站在哪个角度来想这个事情,none
14-12-46,comment2,现在已经很难找到我喜欢别人的那种心跳的感觉了，别人喜欢我我又觉得不大可能，互相喜欢就更难了，而且我不想结婚一方面是另一半的原因，更重要的是觉得家庭关系难处理,favor
14-12-46-1,comment3,家庭关系太烦了，想单独住实力又不允许,favor
14-13,comment1,我现在只希望国家能完善养老体系,none
14-13-1,comment2,社会老龄化少子化这么突出，未来肯定会好的,favor
14-13-2,comment2,我也希望,favor
14-13-3,comment2,我也是,favor
14-13-5,comment2,那牵扯的方面就多了,none
14-13-6,comment2,等着国家代表提倡适当年龄结婚，禁止单身女性冻卵吧,against
14-13-9,comment2,等我们老了国家大概率重度老龄化，一个人支撑不了自己养老,against
14-13-10,comment2,就怕反其道而行之好多人都说从“离婚冷静期”能看出来国家在这方面的资金可能不太充裕......就怕以后不光不完善养老体系，还出政策逼大家结婚(比如单身税、单身限购房子、考公务员已婚优先、不结婚会影响家人工作之类的)愁得我一晚上没睡好觉,favor
14-13-10-1,comment3,好好睡觉,none
14-13-11,comment2,天呐看完这一层才觉得人间真实，对不婚族的我来说有点可怕,favor
14-13-12,comment2,我00，我在等95后们不婚族变多，这样我爸妈也会跟着开放一点,favor
14-13-13,comment2,真实,favor
14-13-14,comment2,我的想法是，养老体系和安乐死请至少给我一个！要么让我可以安心养老，要么让我痛快了结，不折磨自己，不麻烦别人。,favor
14-13-14-1,comment3,安乐死，我可太希望国内允许了,favor
14-13-15,comment2,我们可以往这个方向发声,favor
14-13-16,comment2,健全养老体系是要花很多钱的……不过人口红利降低，老人越来越多，国家肯定会出台相应政策的,favor
14-13-25,comment2,唉。,none
14-13-26,comment2,对 慢慢等吧 还有人工智能的发展,favor
14-13-27,comment2,不可能的，老百姓的血汗钱都要拿去孝敬非洲黑兄弟，老百姓还得加把劲工作，国家养老更不可能,against
14-13-29,comment2,国家近几年能把民生保住就不错了 没有劳动力怎么完善养老体系,none
14-13-30,comment2,有点儿难，没有下一代青年劳动力，我们就得自个养老,none
14-13-30-1,comment3,梦想还是要有的，万一实现了呢,none
14-13-31,comment2,我也希望,favor
14-13-32,comment2,没事 我现在20岁 我还有六十年等着国家养老体系完善 我觉得可以,favor
14-13-32-1,comment3,这里也能遇到姐妹（？）惊了,none
14-13-32-1-1,comment4,噗哈哈哈哈哈哈哈哈哈哈爱丽集美好！！,none
14-13-32-3,comment3,巧了，我也是,favor
14-13-32-5,comment3,哈哈哈哈握爪,favor
14-13-32-6,comment3,哈哈哈哈哈哈哈哈我也,favor
14-13-34,comment2,然后我和我的姐妹们一起去住养老院看看隔壁的帅老头好哈哈哈哈哈哈哈哈哈哈,favor
14-14,comment1,反正有离婚冷静期一天我就会当不婚族一天故意搞这个热搜给我们看也没用,favor
14-14-1,comment2,这种热搜简直就是脑残骗粉，一个不恐婚的看多了都他妈恐婚了,favor
14-14-2,comment2,要brainwash的嘛，顺便那些老说现实里看不到不婚族觉得大家只是口嗨的，我们国家最忧愁的就是发达地区/城镇化/文化程度高/女性受教育程度提高会伴随结婚率的下降和离婚率的提高好吗，社会学经典课题呢，全世界发达国家政府都焦头烂额，要是宁看不到的话不想想为啥吗,favor
14-14-2-1,comment3,哈哈哈哈哈哈哈 请问在哪里能买到您的著作,favor
14-14-2-1-1,comment4,来我们旦旦知和社买！,none
14-14-4,comment2,笑死还买了好几个，那个见到18岁的妈妈的热搜简直大型翻车现场，一场失败的婚姻影响的不仅是双方，还有无辜的孩子,favor
14-14-5,comment2,哈哈哈哈哈我第一眼看到热搜也是这个想法，而且你看他买热搜还买好几个，醉了,favor
14-14-6,comment2,现在  故意搞这么多说不结婚  怎么怎么不好 的热搜  不接受让我们结婚  生韭菜吗,favor
14-14-7,comment2,这辈子能把自己活明白能把父母恩情还上就已经很好了，爸妈好不容易把你养到大学毕业工作刚会赚钱了又说要结婚了，还得给买房又买车，生个小孩还要他们继续贴钱出力帮忙带，父母又开始新的一轮回养孩子,favor
14-14-7-1,comment3,我觉得生个孩子养他二十多年买房在加上看孩子，他一辈子也还不回十分之一。结不结婚生不生孩子是自己的意愿，但是生孩子真的是不能“回本”,favor
14-14-7-1-1,comment4,是的,favor
14-14-9,comment2,对对 第一层说什么不婚老年很惨的点进去看都是男的。慌啥呀。自己也知道大几率老年男人病多需要人照顾呀。找保姆也不是这么找的。,favor
14-14-10,comment2,我也觉得是故意的,favor
14-14-11,comment2,哈哈哈哈哈哈加一,favor
14-14-12,comment2,叼 不愧是你,favor
14-14-13,comment2,上去你给我,favor
14-14-14,comment2,终于找到这个话题了哈哈哈哈哈哈互联网那点手段谁不懂呀,favor
14-14-15,comment2,big胆！你说什么大实话呢,favor
14-14-16,comment2,加油,favor
14-14-17,comment2,加1,favor
14-14-18,comment2,这个热搜就真的很刻意了，说不定过两天还能出来“没有孩子是什么感受”“男女双全有多幸福”,favor
14-14-18-1,comment3,啊啊啊啊啊！！气死了气死了气死了气死了气死了气死了气死了气死了气死了气死了气死了说再多也没用我是铁了心了,favor
14-14-18-1-1,comment4,这个热搜不就是为了离婚冷静期出来的吗不婚不育做个快乐的自由人多好啊,favor
14-14-19,comment2,这个离婚冷静期说的好听只针对和平分手，但是怎么才算和平分手，要提供怎么的证据才能证明和平分手，家暴方万一有权有势，把家暴给弄成和平分手，趁六个月转移财产，另一方哭都没眼泪，真对冷静期无语，姐妹支持你,favor
14-14-20,comment2,离婚冷静期是针对协议离婚的（相对和平，针对易冲动离婚）倘若是家暴或其他暴力方式，针对诉讼结婚是没有冷静期的。这个怎么说呢，一半一半，但是我个人觉得这个法条又欠考虑。,none
14-14-20-1,comment3,诉讼离婚虽然没有冷静期但是,none
14-14-20-3,comment3,诉讼离婚法院给的冷静期六个月起步了解一下,none
14-14-20-3-1,comment4,这些作为法学生我都知道，我并没有说这个法条就是对的，跟计划生育一样，这些都算是时代所然，明知不合理，确是制定者认为能有效提高某些指标的途径。,none
14-14-20-3-1-1,comment5,实操问题确实蛮大的，不过我觉得这跟立法没关系。只想请教下法学子这违仙吗哦，是能通过合仙性审查吗,none
14-14-21,comment2,我看到这个热搜，就想点进来看看搞什么名堂，看到有些没的蛆和驴一直用侮辱性的语言抨击不婚主义，真够恶心的，姐妹，我们一起加油！,favor
14-14-21-1,comment3,明明前排都是宣扬不婚主义多自由多美好,favor
14-14-22,comment2,真的唉，结合前几天的离婚冷静期 很多人说不想结婚了。感觉这个热搜就是为了让大家看不婚有多么惨,favor
14-14-23,comment2,加油,favor
14-14-24,comment2,我前几天下班路上突发奇想，不结婚想要当个单亲妈咪现在想想我现在都只是堪堪养过自个儿，要是再多一张嘴怕是要双双饿死,favor
14-14-24-1,comment3,我也是跟前任分手后，花了两年才走出来，已经恐男了，我觉得买精生混血挺好的，颜值超级高，特别羡慕清华小滚珠,favor
14-14-24-2,comment3,不至于吧,against
14-14-24-2-1,comment4,我觉得要是真像我想那样干了，饿死可能性挺大的,favor
14-14-24-2-1-1,comment5,难受,none
14-15,comment1,不婚就不婚，人家想怎么样就怎么样，或许人生还更完美呢！,favor
14-15-1,comment2,不婚才好！我可不想理那些乱七八糟的屁事，自己过得潇洒自在，爱干嘛干嘛，就算人类灭绝对整个宇宙都没影响，别太当回事了！我自己过得开心就好了可不想操心那么多！而且还有离婚冷静期那更不想结婚了！每个人都有选择的权利，别人无权干涉！,favor
14-15-2,comment2,不结婚多好，我可不想每天下班还要面对一大堆杂七杂八的家庭琐事，而且想去哪里玩就去哪里不受约束,favor
14-15-3,comment2,我觉得这个问题最好还是咨询一下已经不婚的四五十岁的过来人，不婚可能没那么美好也可能没那么恐怖，反正我不行，因为我不全能，家里很多东西坏了不会修需要帮个忙的时候身边又没人我会没安全感,against
14-15-4,comment2,这都是基操了，要我说能不能换个套路，反正没冷静期前我就坚定不婚养老钱都给自己存了几年了，那些犹豫的我还是觉得快点结婚吧，毕竟这些人连为什么不婚坚定的理由都没给自己找到，以后也可能听风就是雨,against
